ciudad,codigo,UE,A111A,H001A,J000A,A121A,Q000A,Q000B,A700A,A131A
23004,462,365,900.116,2895.0,42.537,347.209,455.241,36.816,3298.896,552.907
23004,4621,356,622.028,2289.0,11.328,286.12,424.377,33.79,2797.468,335.908
23004,46211,356,622.028,2289.0,11.328,286.12,424.377,33.79,2797.468,335.908
23004,464,152,114.84,789.0,30.347,51.25,28.324,2.269,402.979,63.59
23004,4641,152,114.84,789.0,30.347,51.25,28.324,2.269,402.979,63.59
23004,46411,125,96.351,717.0,29.338,38.971,18.442,1.568,360.158,57.38
23004,467,133,,,,,,,,
23004,4671,133,,,,,,,,
23004,48-49,41,410.914,1048.0,87.499,253.031,256.274,14.173,260.324,157.883
23004,481,1,,,,,,,,
23004,485,11,77.221,159.0,7.572,37.827,64.265,4.181,39.102,39.394
23004,4852,5,,,,,,,,
24028,31-33,3530,152336.837,89580.0,8621.664,115670.597,50326.825,3673.583,120299.831,36666.24
24028,311,912,17072.447,11240.0,980.676,10684.238,3719.185,219.334,10907.542,6388.209
24028,3114,8,,,,,,,,
24028,3115,65,755.353,1004.0,83.442,555.057,241.211,16.146,590.45,200.296
24028,31151,9,568.206,524.0,46.133,423.688,150.487,6.901,456.757,144.518
24028,3116,9,410.847,385.0,14.253,332.15,225.74,12.268,393.721,78.697
24028,31161,9,410.847,385.0,14.253,332.15,225.74,12.268,393.721,78.697
24028,311612,1,,,,,,,,
24028,311613,6,,,,,,,,
24028,3118,761,3424.54,4148.0,338.702,1645.813,1032.719,89.347,1675.083,1778.727
24028,31181,338,,,,,,,,
24028,311811,1,,,,,,,,
24028,311812,337,,,,,,,,
24028,31183,418,312.046,1152.0,35.594,186.053,88.179,11.538,189.229,125.993
24028,3119,39,3583.514,366.0,34.05,2393.288,966.92,19.524,2398.334,1190.226
24028,31192,4,,,,,,,,
24028,312,198,2684.24,1808.0,201.368,1665.911,1132.49,62.285,1721.512,1018.329
24028,3121,198,2684.24,1808.0,201.368,1665.911,1132.49,62.285,1721.512,1018.329
24028,31211,196,,,,,,,,
24028,325,78,7077.994,2141.0,127.307,5846.572,2059.469,200.205,6149.735,1231.422
24028,3254,4,,,,,,,,
24028,327,201,6970.415,4765.0,133.503,5096.078,6913.45,603.954,5450.482,1874.337
24028,3273,48,361.839,640.0,45.961,270.411,129.633,13.103,277.117,91.428
24028,3274,6,,,,,,,,
24028,331,43,,,,,,,,
24028,3312,21,,,,,,,,
24028,33122,14,,,,,,,,
24028,43,1609,7509.446,16536.0,1222.752,3128.227,3764.986,348.453,23779.778,4381.219
24028,431,391,2673.485,5720.0,344.939,1384.157,908.506,94.023,8460.466,1289.328
24028,4311,365,1900.924,4437.0,226.172,868.388,601.519,54.745,6623.423,1032.536
24028,43111,48,279.239,960.0,49.157,158.038,191.273,19.235,1974.198,121.201
24028,43112,21,122.361,200.0,12.493,19.531,23.614,2.651,343.16,102.83
24028,431121,15,,,,,,,,
24028,431122,5,,,,,,,,
24028,43113,212,,,,,,,,
24028,43114,5,,,,,,,,
24028,43116,14,647.211,1096.0,35.915,338.756,222.754,15.876,1842.004,308.455
24028,43117,3,,,,,,,,
24028,4312,26,772.561,1283.0,118.767,515.769,306.987,39.278,1837.043,256.792
24028,43121,24,,,,,,,,
24028,431211,14,593.204,785.0,95.862,353.483,157.964,22.05,1093.458,239.721
24028,433,107,239.467,650.0,29.704,93.468,61.259,7.66,584.078,145.999
24028,4331,15,10.527,121.0,3.35,23.385,4.387,0.478,43.329,-12.858
24028,46,14793,10144.505,46021.0,1166.269,3768.074,6384.288,600.789,35497.59,6376.431
24028,461,6183,1335.142,12744.0,196.001,387.773,725.597,64.799,3732.169,947.369
24028,4611,5818,1216.321,12130.0,189.653,343.933,691.526,61.796,3475.744,872.388
24028,46111,3775,463.996,6621.0,32.566,112.228,357.335,26.477,1075.03,351.768
24028,46112,550,355.516,1861.0,66.633,87.164,162.171,16.541,1092.149,268.352
24028,461121,445,329.166,1653.0,62.299,79.512,154.159,15.553,1035.228,249.654
24028,461122,68,13.361,117.0,1.864,3.258,4.016,0.539,36.158,10.103
24028,46113,489,62.918,899.0,9.079,24.095,34.076,3.235,165.958,38.823
24028,46115,143,70.089,607.0,23.42,26.715,22.206,2.822,497.175,43.374
24028,4612,365,118.821,614.0,6.348,43.84,34.071,3.003,256.425,74.981
24028,46121,363,,,,,,,,
24028,461213,76,43.277,140.0,1.012,13.35,4.766,0.429,53.094,29.927
24028,462,298,2887.899,6795.0,160.902,977.078,1770.431,117.979,10678.109,1910.821
24028,4621,274,2025.991,4260.0,77.874,723.471,1456.605,97.985,9002.917,1302.52
24028,46211,274,2025.991,4260.0,77.874,723.471,1456.605,97.985,9002.917,1302.52
24028,464,624,557.116,2490.0,109.177,184.002,133.892,8.356,1638.025,373.114
24028,4641,624,557.116,2490.0,109.177,184.002,133.892,8.356,1638.025,373.114
24028,46411,441,494.791,2086.0,98.351,155.434,104.434,5.237,1510.245,339.357
24028,467,923,687.357,2858.0,109.111,165.192,994.991,50.81,1466.639,522.165
24028,4671,923,687.357,2858.0,109.111,165.192,994.991,50.81,1466.639,522.165
24028,48-49,229,6976.094,8241.0,655.84,3124.741,5981.268,818.198,3300.919,3851.353
24028,481,1,,,,,,,,
24028,485,45,3258.241,2948.0,229.558,571.141,3491.266,470.029,606.748,2687.1
24028,4852,18,,,,,,,,
25006,31-33,2910,20008.587,22373.0,1225.808,14600.861,6729.195,468.18,15327.9,5407.726
25006,311,896,11528.109,8332.0,367.943,8898.795,3366.599,195.444,9330.064,2629.314
25006,3114,16,354.781,467.0,12.547,281.027,103.441,9.346,295.376,73.754
25006,3115,46,257.038,589.0,33.63,188.338,188.576,17.816,195.576,68.7
25006,31151,18,238.652,493.0,30.984,177.899,178.86,16.89,184.812,60.753
25006,3116,22,8213.287,3519.0,103.126,6556.449,1371.648,91.538,6711.787,1656.838
25006,31161,22,8213.287,3519.0,103.126,6556.449,1371.648,91.538,6711.787,1656.838
25006,311613,13,849.685,727.0,101.78,583.107,302.308,15.576,650.244,266.578
25006,3118,768,556.985,2361.0,65.847,325.73,193.017,15.855,331.275,231.255
25006,31181,225,,,,,,,,
25006,311812,225,,,,,,,,
25006,31183,538,435.238,1481.0,43.293,250.494,144.221,11.02,255.648,184.744
25006,3119,27,311.842,397.0,20.427,235.026,19.038,2.378,236.994,76.816
25006,31192,4,,,,,,,,
25006,312,397,2600.688,2881.0,228.526,1286.131,732.56,64.076,1318.62,1314.557
25006,3121,397,2600.688,2881.0,228.526,1286.131,732.56,64.076,1318.62,1314.557
25006,31211,397,2600.688,2881.0,228.526,1286.131,732.56,64.076,1318.62,1314.557
25006,325,36,448.402,363.0,23.025,426.735,68.727,6.294,476.141,21.667
25006,3254,4,,,,,,,,
25006,327,198,747.556,1349.0,52.586,565.419,643.158,40.292,602.824,182.137
25006,3273,40,626.748,719.0,36.284,476.333,610.277,36.801,509.472,150.415
25006,3274,18,37.676,61.0,4.244,35.351,1.099,0.044,35.477,2.325
25006,331,5,,,,,,,,
25006,3312,1,,,,,,,,
25006,33122,1,,,,,,,,
25006,43,1297,8205.698,15499.0,1097.12,3029.619,3801.401,352.751,27885.696,5176.079
25006,431,265,3778.134,6346.0,387.529,1671.126,1249.105,143.675,13524.121,2107.008
25006,4311,245,3237.099,5300.0,300.659,1394.053,1085.676,123.759,12497.877,1843.046
25006,43111,57,202.069,613.0,29.308,123.744,150.531,18.79,1968.085,78.325
25006,43112,41,399.58,530.0,20.521,111.435,112.764,9.819,1081.719,288.145
25006,431121,20,266.722,217.0,12.138,44.249,35.554,1.526,669.077,222.473
25006,431122,5,39.638,140.0,1.434,34.699,14.961,1.303,200.17,4.939
25006,43113,61,424.524,829.0,58.777,93.695,199.652,35.735,1641.307,330.829
25006,43114,4,,,,,,,,
25006,43116,11,712.017,683.0,12.945,367.73,216.497,30.693,3285.956,344.287
25006,43117,3,,,,,,,,
25006,4312,20,541.035,1046.0,86.87,277.073,163.429,19.916,1026.244,263.962
25006,43121,18,,,,,,,,
25006,431211,11,319.082,340.0,19.622,181.87,30.687,3.175,558.541,137.212
25006,433,103,843.17,1222.0,71.506,130.925,118.297,12.95,2726.978,712.245
25006,4331,31,724.385,753.0,53.975,83.81,69.478,8.843,2384.737,640.575
25006,46,11987,10887.506,50877.0,1439.0,4729.664,6475.514,469.787,38856.876,6157.842
25006,461,5810,1546.5,11720.0,183.424,569.826,842.442,62.585,3857.246,976.674
25006,4611,5233,1106.017,10585.0,155.117,432.819,776.892,58.434,2959.15,673.198
25006,46111,4186,430.723,7038.0,25.581,103.13,327.765,21.33,813.944,327.593
25006,46112,367,297.319,1260.0,55.558,103.325,148.666,14.972,953.36,193.994
25006,461121,218,231.543,891.0,45.063,77.731,114.305,11.469,773.827,153.812
25006,461122,35,4.567,60.0,0.237,1.277,1.297,0.154,12.706,3.29
25006,46113,185,193.788,648.0,15.752,118.575,36.46,3.296,617.165,75.213
25006,46115,76,70.599,310.0,17.727,18.049,19.424,2.076,301.771,52.55
25006,4612,577,440.483,1135.0,28.307,137.007,65.55,4.151,898.096,303.476
25006,46121,575,,,,,,,,
25006,461213,105,,,,,,,,
25006,462,598,3495.929,13495.0,305.608,1900.956,2482.036,136.328,14276.624,1594.973
25006,4621,557,2306.05,9940.0,169.499,1662.033,1933.017,113.066,12035.125,644.017
25006,46211,557,2306.05,9940.0,169.499,1662.033,1933.017,113.066,12035.125,644.017
25006,464,605,583.959,2975.0,123.33,206.789,184.347,11.53,1894.068,377.17
25006,4641,605,583.959,2975.0,123.33,206.789,184.347,11.53,1894.068,377.17
25006,46411,515,531.267,2703.0,115.638,181.425,159.956,9.262,1783.192,349.842
25006,467,616,950.612,3256.0,139.269,330.249,548.89,52.6,2239.996,620.363
25006,4671,616,950.612,3256.0,139.269,330.249,548.89,52.6,2239.996,620.363
25006,48-49,139,2414.372,7731.0,469.801,1432.89,3108.558,157.68,1497.473,981.482
25006,481,2,,,,,,,,
25006,485,36,714.691,2797.0,121.019,429.761,517.735,31.523,443.736,284.93
25006,4852,8,121.533,226.0,17.953,55.736,121.85,10.49,56.616,65.797
26030,31-33,3856,183041.477,46454.0,4880.119,135277.703,13707.073,1049.038,136561.814,47763.774
26030,311,1562,11839.36,9157.0,357.532,8746.028,2936.35,155.937,8936.895,3093.332
26030,3114,18,224.28,370.0,46.74,122.499,37.996,4.048,132.258,101.781
26030,3115,62,65.998,318.0,13.231,44.939,77.182,7.823,46.326,21.059
26030,31151,11,28.627,156.0,7.218,21.16,59.64,6.05,22.207,7.467
26030,3116,47,7430.645,3445.0,108.234,5757.667,1511.719,58.516,5816.187,1672.978
26030,31161,47,7430.645,3445.0,108.234,5757.667,1511.719,58.516,5816.187,1672.978
26030,311612,8,2751.981,2372.0,64.489,2224.857,888.475,21.832,2271.706,527.124
26030,311613,29,233.977,231.0,42.976,174.569,38.531,1.615,178.816,59.408
26030,3118,1374,649.011,3907.0,92.497,396.031,214.379,17.348,404.82,252.98
26030,31181,1121,403.306,3090.0,58.603,229.697,118.56,10.121,234.094,173.609
26030,311811,3,,,,,,,,
26030,311812,1118,,,,,,,,
26030,31183,244,173.983,714.0,22.847,115.507,80.438,6.881,118.011,58.476
26030,3119,33,1346.594,507.0,21.441,742.473,420.622,32.425,809.859,604.121
26030,31192,2,,,,,,,,
26030,312,302,2486.406,2924.0,305.463,1061.882,599.329,56.069,1085.576,1424.524
26030,3121,302,2486.406,2924.0,305.463,1061.882,599.329,56.069,1085.576,1424.524
26030,31211,302,2486.406,2924.0,305.463,1061.882,599.329,56.069,1085.576,1424.524
26030,325,30,2609.765,1951.0,22.233,1953.772,608.246,63.71,1985.163,655.993
26030,3254,5,169.189,68.0,0.173,162.751,17.064,1.75,163.074,6.438
26030,327,205,5282.73,1863.0,181.149,3849.532,2152.712,106.276,3950.468,1433.198
26030,3273,64,4885.102,1233.0,135.06,3606.007,1753.257,87.405,3659.767,1279.095
26030,3274,11,297.771,110.0,32.145,180.648,362.708,15.717,226.115,117.123
26030,331,8,159.259,312.0,24.12,98.896,30.836,3.499,102.518,60.363
26030,3312,5,,,,,,,,
26030,33122,4,,,,,,,,
26030,43,1455,11620.762,18303.0,1490.251,4167.547,4329.317,437.476,36056.95,7453.215
26030,431,251,4583.858,6680.0,504.909,1779.416,1371.509,148.499,18480.317,2804.442
26030,4311,229,4174.575,5608.0,461.758,1469.097,1131.992,120.375,17275.179,2705.478
26030,43111,40,436.057,672.0,48.998,194.259,185.803,20.686,2584.924,241.798
26030,43112,41,1044.851,1081.0,59.313,267.359,246.201,17.839,3669.518,777.492
26030,431121,31,993.211,991.0,56.099,259.167,233.38,16.211,3561.869,734.044
26030,431122,2,,,,,,,,
26030,43113,68,587.959,1364.0,88.109,246.406,205.739,33.159,2717.898,341.553
26030,43114,7,,,,,,,,
26030,43116,17,1072.188,945.0,96.683,395.971,235.204,19.585,5781.995,676.217
26030,43117,4,,,,,,,,
26030,4312,22,409.283,1072.0,43.151,310.319,239.517,28.124,1205.138,98.964
26030,43121,19,,,,,,,,
26030,431211,7,,,,,,,,
26030,433,112,643.357,1616.0,87.291,205.329,222.455,32.177,1760.563,438.028
26030,4331,39,363.823,1016.0,44.105,86.095,116.629,18.358,1034.647,277.728
26030,46,9753,8996.858,42511.0,1396.612,3920.426,6158.037,550.552,32726.307,5076.432
26030,461,4188,1116.515,9255.0,167.866,405.86,750.187,61.865,2853.965,710.655
26030,4611,3720,881.728,8444.0,150.637,293.154,642.928,53.549,2296.952,588.574
26030,46111,2909,395.397,5570.0,38.771,104.153,326.57,25.335,815.304,291.244
26030,46112,200,240.381,1036.0,50.538,99.64,152.177,12.716,867.034,140.741
26030,461121,126,182.517,655.0,36.317,64.923,100.343,8.105,636.12,117.594
26030,461122,14,4.724,49.0,2.901,2.287,6.323,0.5,19.83,2.437
26030,46113,167,93.611,583.0,17.734,33.203,62.971,6.011,315.432,60.408
26030,46115,36,8.032,80.0,2.085,3.832,10.414,1.13,15.002,4.2
26030,4612,468,234.787,811.0,17.229,112.706,107.259,8.316,557.013,122.081
26030,46121,464,,,,,,,,
26030,461213,155,35.425,270.0,4.481,9.352,38.712,3.457,44.244,26.073
26030,462,629,3017.38,12202.0,327.942,1658.23,2347.796,174.605,13243.204,1359.15
26030,4621,601,2243.175,9900.0,232.263,1469.295,1912.031,155.892,11733.636,773.88
26030,46211,601,2243.175,9900.0,232.263,1469.295,1912.031,155.892,11733.636,773.88
26030,464,506,544.572,2404.0,115.487,248.604,267.67,18.354,1201.03,295.968
26030,4641,506,544.572,2404.0,115.487,248.604,267.67,18.354,1201.03,295.968
26030,46411,416,489.669,2098.0,103.96,222.837,247.864,15.862,1085.09,266.832
26030,467,586,993.761,3181.0,148.152,325.398,561.819,49.435,2261.588,668.363
26030,4671,586,993.761,3181.0,148.152,325.398,561.819,49.435,2261.588,668.363
26030,48-49,139,2180.026,4900.0,529.958,1268.342,1522.706,198.046,1312.922,911.684
26030,485,22,286.288,943.0,72.284,148.349,312.499,62.068,156.303,137.939
26030,4852,7,115.093,246.0,24.43,55.04,52.271,5.454,58.459,60.053
26033,31-33,206,534.816,1393.0,25.999,417.628,245.097,22.706,429.006,117.188
26033,311,96,504.05,1114.0,20.484,404.045,220.112,20.57,415.044,100.005
26033,3115,5,0.63,9.0,0.072,0.361,0.2,0.02,0.361,0.269
26033,31151,3,,,,,,,,
26033,3116,3,,,,,,,,
26033,31161,3,,,,,,,,
26033,311613,3,,,,,,,,
26033,3118,81,47.748,297.0,6.084,27.3,11.901,1.008,27.844,20.448
26033,31181,58,14.68,160.0,2.204,9.061,3.777,0.352,9.564,5.619
26033,311812,58,14.68,160.0,2.204,9.061,3.777,0.352,9.564,5.619
26033,31183,23,33.068,137.0,3.88,18.239,8.124,0.655,18.28,14.829
26033,3119,3,0.588,4.0,0.0,0.46,0.018,0.001,0.461,0.128
26033,312,25,7.506,65.0,1.998,2.919,7.22,0.602,2.921,4.587
26033,3121,25,7.506,65.0,1.998,2.919,7.22,0.602,2.921,4.587
26033,31211,25,7.506,65.0,1.998,2.919,7.22,0.602,2.921,4.587
26033,325,1,,,,,,,,
26033,327,5,,,,,,,,
26033,3273,2,,,,,,,,
26033,43,49,134.124,499.0,19.843,55.573,83.488,6.583,604.54,78.551
26033,431,13,,,,,,,,
26033,4311,11,,,,,,,,
26033,43111,2,,,,,,,,
26033,43112,3,,,,,,,,
26033,431121,1,,,,,,,,
26033,4312,2,,,,,,,,
26033,43121,2,,,,,,,,
26033,46,1015,405.548,2801.0,54.24,179.287,364.027,26.46,1318.847,226.261
26033,461,605,95.818,1191.0,15.808,42.908,126.848,9.922,229.74,52.91
26033,4611,543,68.986,1071.0,12.57,31.082,97.339,6.911,168.774,37.904
26033,46111,446,36.678,765.0,3.286,20.943,80.862,5.429,83.92,15.735
26033,46112,38,17.577,128.0,3.531,6.083,9.611,0.89,53.499,11.494
26033,461121,23,10.252,66.0,2.052,4.294,2.842,0.244,39.521,5.958
26033,461122,1,,,,,,,,
26033,46113,17,5.277,44.0,1.689,1.503,0.787,0.059,10.955,3.774
26033,46115,1,,,,,,,,
26033,4612,62,26.832,120.0,3.238,11.826,29.509,3.012,60.966,15.006
26033,46121,62,26.832,120.0,3.238,11.826,29.509,3.012,60.966,15.006
26033,461213,16,,,,,,,,
26033,462,31,,,,,,,,
26033,4621,29,,,,,,,,
26033,46211,29,,,,,,,,
26033,464,33,29.825,123.0,5.261,9.525,20.527,0.85,57.581,20.3
26033,4641,33,29.825,123.0,5.261,9.525,20.527,0.85,57.581,20.3
26033,46411,29,29.804,117.0,5.141,9.369,19.92,0.808,57.224,20.435
26033,467,42,18.054,129.0,3.071,4.324,11.218,1.096,34.569,13.73
26033,4671,42,18.054,129.0,3.071,4.324,11.218,1.096,34.569,13.73
26033,48-49,11,1145.656,446.0,13.728,258.754,91.019,9.581,259.646,886.902
26033,485,2,,,,,,,,
26033,4852,1,,,,,,,,
27004,31-33,1736,55037.665,11863.0,1898.781,31925.074,7381.65,610.721,32047.288,23112.591
27004,311,473,4757.72,3281.0,413.351,1722.462,982.899,57.049,1727.807,3035.258
27004,3115,34,11.275,90.0,1.666,6.037,13.157,0.808,6.046,5.238
27004,31151,3,1.65,5.0,0.18,1.13,0.13,0.008,1.13,0.52
27004,3116,6,68.034,302.0,26.082,39.982,157.079,7.745,43.081,28.052
27004,31161,6,68.034,302.0,26.082,39.982,157.079,7.745,43.081,28.052
27004,311612,1,,,,,,,,
27004,311613,1,,,,,,,,
27004,3118,417,4423.903,2655.0,371.632,1477.217,542.472,41.973,1478.969,2946.686
27004,31181,153,,,,,,,,
27004,311811,2,,,,,,,,
27004,311812,151,,,,,,,,
27004,31183,261,183.382,751.0,15.129,113.922,31.286,3.161,114.422,69.46
27004,3119,11,252.056,200.0,12.463,194.694,269.881,6.451,195.179,57.362
27004,312,95,2300.911,1824.0,181.989,1764.787,1112.111,82.835,1803.482,536.124
27004,3121,95,2300.911,1824.0,181.989,1764.787,1112.111,82.835,1803.482,536.124
27004,31211,93,,,,,,,,
27004,325,22,,,,,,,,
27004,3254,5,21.845,73.0,5.614,42.203,3.031,0.267,42.249,-20.358
27004,327,39,396.301,360.0,7.128,283.145,118.215,12.882,300.737,113.156
27004,3273,24,236.883,234.0,3.868,167.806,94.648,10.4,170.377,69.077
27004,331,1,,,,,,,,
27004,43,847,7448.306,12861.0,922.64,2815.06,2400.507,197.058,22265.174,4633.246
27004,431,166,2887.954,5026.0,315.333,1317.688,545.342,73.114,10039.112,1570.266
27004,4311,149,2432.641,4566.0,287.75,1048.946,417.295,57.021,9191.566,1383.695
27004,43111,42,437.298,1240.0,52.629,157.18,38.415,5.658,2456.777,280.118
27004,43112,11,37.818,185.0,7.984,5.009,5.716,0.825,173.233,32.809
27004,431121,10,,,,,,,,
27004,431122,1,,,,,,,,
27004,43113,51,141.951,565.0,36.746,60.295,45.636,6.588,433.938,81.656
27004,43114,6,,,,,,,,
27004,43116,9,,,,,,,,
27004,43117,5,190.374,822.0,49.989,110.865,55.095,5.785,770.1,79.509
27004,4312,17,455.313,460.0,27.583,268.742,128.047,16.093,847.546,186.571
27004,43121,15,,,,,,,,
27004,431211,4,268.651,138.0,11.978,186.643,40.492,3.63,510.541,82.008
27004,433,88,914.882,1174.0,44.107,415.632,91.269,10.002,2577.999,499.25
27004,4331,35,679.353,449.0,13.657,361.009,24.408,2.837,1957.067,318.344
27004,46,9145,11026.146,41030.0,1079.563,4069.483,6654.329,737.014,33279.749,6956.663
27004,461,4373,843.125,8814.0,107.491,218.919,280.056,24.003,1908.793,624.206
27004,4611,3992,750.78,8181.0,100.566,179.574,253.856,22.142,1712.407,571.206
27004,46111,2457,272.453,4817.0,42.98,68.158,144.579,9.525,688.846,204.295
27004,46112,854,267.9,1718.0,15.917,56.325,62.319,7.105,637.523,211.575
27004,461121,475,222.313,1140.0,12.742,49.245,51.163,6.326,523.769,173.068
27004,461122,286,33.202,420.0,1.906,5.021,8.129,0.549,84.719,28.181
27004,46113,389,52.346,711.0,5.595,10.669,14.224,1.04,116.392,41.677
27004,46115,26,6.017,141.0,6.932,5.871,2.054,0.294,17.01,0.146
27004,4612,381,92.345,633.0,6.925,39.345,26.2,1.861,196.386,53.0
27004,46121,380,,,,,,,,
27004,461213,101,8.81,149.0,0.727,1.595,2.765,0.204,13.604,7.215
27004,462,444,3929.424,11240.0,285.699,1357.146,2289.745,151.032,11740.183,2572.278
27004,4621,420,2044.927,6833.0,78.988,924.731,1696.102,110.436,9148.943,1120.196
27004,46211,420,2044.927,6833.0,78.988,924.731,1696.102,110.436,9148.943,1120.196
27004,464,500,493.172,2826.0,117.224,260.542,153.234,24.963,1574.928,232.63
27004,4641,500,493.172,2826.0,117.224,260.542,153.234,24.963,1574.928,232.63
27004,46411,382,419.854,2502.0,107.505,229.643,101.402,20.446,1462.051,190.211
27004,467,491,705.363,2422.0,71.673,229.628,581.601,111.885,1884.618,475.735
27004,4671,491,705.363,2422.0,71.673,229.628,581.601,111.885,1884.618,475.735
27004,48-49,91,1628.607,5543.0,284.544,1037.119,1997.078,220.847,1084.249,591.488
27004,485,47,588.261,2961.0,66.137,432.646,627.867,123.288,441.124,155.615
27004,4852,18,195.063,709.0,39.749,113.638,159.141,27.02,116.428,81.425
28022,31-33,1300,22594.416,62411.0,6436.665,11908.046,11345.787,603.078,12669.958,10686.37
28022,311,448,748.643,1669.0,99.558,569.946,279.269,14.973,582.82,178.697
28022,3115,19,199.384,130.0,17.058,190.858,91.029,3.531,193.639,8.526
28022,31151,1,,,,,,,,
28022,3116,1,,,,,,,,
28022,31161,1,,,,,,,,
28022,3118,419,227.002,1127.0,25.321,131.804,82.33,6.363,135.151,95.198
28022,31181,253,79.682,590.0,7.657,46.763,28.258,1.965,47.318,32.919
28022,311812,253,79.682,590.0,7.657,46.763,28.258,1.965,47.318,32.919
28022,31183,166,147.32,537.0,17.664,85.041,54.072,4.397,87.833,62.279
28022,3119,5,,,,,,,,
28022,312,28,2016.296,1389.0,188.806,882.519,396.004,30.054,904.406,1133.777
28022,3121,28,2016.296,1389.0,188.806,882.519,396.004,30.054,904.406,1133.777
28022,31211,28,2016.296,1389.0,188.806,882.519,396.004,30.054,904.406,1133.777
28022,325,16,2609.558,991.0,120.571,1897.872,5374.005,232.173,2042.044,711.686
28022,327,33,568.716,1779.0,213.573,238.252,370.409,17.333,253.175,330.464
28022,3273,4,126.432,64.0,3.947,93.437,47.572,5.168,95.237,32.995
28022,3274,4,,,,,,,,
28022,331,2,,,,,,,,
28022,3312,1,,,,,,,,
28022,33122,1,,,,,,,,
28022,43,392,1071.674,3253.0,203.349,436.433,667.028,55.309,3178.844,635.241
28022,431,54,418.626,1221.0,66.896,216.683,198.478,17.744,1574.294,201.943
28022,4311,46,333.27,982.0,52.583,172.016,129.968,8.52,1217.018,161.254
28022,43111,14,33.256,154.0,10.954,9.194,20.439,1.637,134.22,24.062
28022,43112,10,23.977,88.0,4.158,9.348,27.579,1.452,160.151,14.629
28022,431121,9,,,,,,,,
28022,43113,5,,,,,,,,
28022,43114,1,,,,,,,,
28022,43116,3,,,,,,,,
28022,43117,1,,,,,,,,
28022,4312,8,85.356,239.0,14.313,44.667,68.51,9.224,357.276,40.689
28022,43121,7,,,,,,,,
28022,431211,3,,,,,,,,
28022,433,42,33.307,166.0,7.723,15.194,4.533,0.574,88.908,18.113
28022,4331,6,,,,,,,,
28022,46,6710,3545.944,19806.0,450.85,1367.289,2863.357,200.077,14670.726,2178.655
28022,461,2712,414.105,5193.0,45.054,133.951,241.573,16.942,1042.104,280.154
28022,4611,2629,386.257,4913.0,43.352,119.819,229.537,16.101,951.839,266.438
28022,46111,2227,219.596,3885.0,18.862,68.924,164.352,10.456,447.947,150.672
28022,46112,101,99.289,347.0,11.53,30.195,39.048,3.1,313.288,69.094
28022,461121,80,96.774,305.0,11.027,29.605,38.181,2.999,308.613,67.169
28022,461122,3,0.867,6.0,0.121,0.098,0.148,0.015,1.54,0.769
28022,46113,88,28.491,216.0,4.895,9.275,4.793,0.518,60.561,19.216
28022,46115,29,22.165,105.0,3.957,5.558,12.782,1.111,94.604,16.607
28022,4612,83,27.848,280.0,1.702,14.132,12.036,0.842,90.265,13.716
28022,46121,83,27.848,280.0,1.702,14.132,12.036,0.842,90.265,13.716
28022,461213,36,8.593,182.0,0.454,5.374,2.292,0.188,50.958,3.219
28022,462,653,1434.521,5292.0,86.568,584.794,1342.424,97.279,6049.706,849.727
28022,4621,640,1243.591,4770.0,60.196,549.557,1289.007,94.348,5683.647,694.034
28022,46211,640,1243.591,4770.0,60.196,549.557,1289.007,94.348,5683.647,694.034
28022,464,270,,,,,,,,
28022,4641,270,,,,,,,,
28022,46411,215,321.336,1186.0,71.408,98.327,159.026,5.856,713.254,223.009
28022,467,290,224.276,1109.0,58.459,71.046,280.357,17.498,691.976,153.23
28022,4671,290,224.276,1109.0,58.459,71.046,280.357,17.498,691.976,153.23
28022,48-49,176,1669.361,4837.0,244.483,1118.677,1277.361,130.895,1157.223,550.684
28022,485,32,346.348,2055.0,6.774,255.067,248.293,15.965,258.962,91.281
28038,31-33,958,1895.178,5231.0,249.348,1319.471,516.496,52.214,1505.592,575.707
28038,311,355,907.054,1906.0,91.176,669.016,140.822,15.588,813.448,238.038
28038,3114,1,,,,,,,,
28038,3115,24,397.504,515.0,41.882,306.309,33.66,3.74,308.765,91.195
28038,31151,11,385.453,455.0,38.963,299.286,28.95,3.233,301.708,86.167
28038,3116,4,,,,,,,,
28038,31161,4,,,,,,,,
28038,311612,1,,,,,,,,
28038,311613,2,,,,,,,,
28038,3118,311,235.018,1111.0,36.322,143.571,82.695,9.323,149.784,91.447
28038,31181,100,,,,,,,,
28038,311812,100,,,,,,,,
28038,31183,209,121.056,527.0,16.209,68.111,23.354,2.086,68.457,52.945
28038,3119,9,35.769,103.0,5.436,27.186,14.146,1.426,33.513,8.583
28038,31192,3,,,,,,,,
28038,312,50,105.765,378.0,40.273,46.23,148.681,8.715,48.764,59.535
28038,3121,50,105.765,378.0,40.273,46.23,148.681,8.715,48.764,59.535
28038,31211,49,,,,,,,,
28038,325,7,110.82,34.0,1.485,85.844,3.919,0.433,86.319,24.976
28038,3254,2,,,,,,,,
28038,327,17,16.88,61.0,2.175,11.933,6.79,0.683,11.989,4.947
28038,3273,7,13.506,36.0,1.491,9.163,2.032,0.227,9.168,4.343
28038,331,1,,,,,,,,
28038,3312,1,,,,,,,,
28038,33122,1,,,,,,,,
28038,43,471,1526.948,4450.0,280.343,711.913,677.978,87.188,5709.555,815.035
28038,431,66,377.988,718.0,32.617,120.606,173.911,18.254,1480.184,257.382
28038,4311,56,297.664,574.0,16.818,97.679,77.186,8.987,1240.66,199.985
